205-7A-31-F-S,Üzgün bir hayatta umudum yok artık,I have no hope in a sad life anymore,Female,
106-3B-766-F-H,Üzüntü hayatı üzgünleştirir,Sadness makes life sad,Female,
109-4E-2479-F-S,Sokak hayvanlarının yağmurda ıslanması beni üzüyor,It saddens me that stray animals get wet in the rain,Female,
106-3A-171-F-H,Dünyayı mutluluk ile saralım,Let's surround the world with happiness,Female,
205-8H-4079-F-H,Mutluluk benim için ayakta durmak güçlü olmak demektir,Happiness for me means standing being strong,Female,
240-5E-131-F-H,Temiz bir doğa herkes için mutluluk demek,A clean nature means happiness for everyone,Female,
140-3B-16-F-S,"Benim ayağım kırıldığında ben çok ağladım, çok üzüldüm","I cried a lot when my foot was broken, I was very sad",Female,
214-5Q-1131-F-S,İnsanların birbirlerine kötü davranmaları beni çok üzüyor,It saddens me so much when people treat each other badly.,Female,
230-5C-591-F-H,Mutlu olduğum an,When I am happy,Female,
250-8C-1491-F-S,"Bu hayatta bir şeyin olmaması insanların kalplerini kırar kötü söz, laf söylendiği zaman insanlar üzülür kalpleri kırılır ","The fact that there is nothing in this life breaks people is hearts, when bad words are spoken, people get upset and their hearts are broken.",Female,
205-5F-1247-F-H,"Bu resimde ilkbahar mevsimi yaşanıyor ve bu kız çok mutlu, mutluluk güzeldir herkes mutluluğu hak ediyor","In this picture it is spring season and this girl is very happy, happiness is beautiful everyone deserves happiness",Female,
216-7B-2519-F-S,Ağaçların kesilmesine çok üzülüyorum,I am very sad about the trees being cut down.,Female,
214-5Q-2037-F-S,Doğal alanların yok olması kentleşme şehir atıkları beni çok mutsuz etmektedir,"The destruction of natural areas, urbanization, urban waste makes me very unhappy.",Female,
230-7A-17-F-H,Ailemle tatile gidersem mutlu olurum,I will be happy if I go on vacation with my family,Female,
280-7N-2451-F-S,Taşınırsak ağlarım sürekli ben eğer ağlarsam ben gülersen sen gülmeyiz ömrün boyunca üzülürüm ben bir de sen,"If we move, I will cry all the time. If I cry, if you laugh, we won't laugh. We will be sad all our lives, both you and I.",Female,
105-3D-551-F-S,Benim resmim üzüntüyle ilgili bir resim,My picture is a picture of sadness,Female,
280-6D-1224-F-S,Üzülen insanlar azalsın gülen insanlar çoğalsın,"May the sad people decrease, the smiling people increase",Female,
104-2D-1199-F-S,Ben bu resmi güzelce yaptım,I made this picture beautifully,Female,
211-6C-21-F-S,Benim üzüntüm orman yangını,My sadness is forest fire,Female,
106-4G-1454-F-S,Yere düşen birini görünce çok üzülürüm ve ona yardım ederim,I get very upset when I see someone falling to the ground and I help them,Female,
102-4C-245-F-H,Ben hayallerimi ve başarılarımı hatırlayınca mutlu oluyorum,I am happy when I remember my dreams and achievements,Female,
107-2G-709-F-S,Aklıma gelen ilk resim buydu,This was the first picture that came to my mind.,Female,
106-3A-947-F-S,Mutluluk resmimdeki gibi doğaya bir şey olduğunda çok üzülürüm. Her bir deniz gördüğümde çok üzülüyorum. Çünkü denizler çok kirli.,"I get so sad when something happens to nature, like in my happy picture. Every time I see the sea, I get so sad because the sea is so dirty.",Female,
105-1A-401-F-S,Çocuklar bana güldüğü için üzülüyorum,I feel sorry for the children laughing at me,Female,
250-5J-581-F-S,Üzüntü nedir? Üzüntü derttir dermandır. Üzüntü yalnızlık özlem duygusudur. Üzüntü olursa insanlar birbirleriyle konuşmaz surat asar. O yüzden üzülmeyelim Üzülünce de belli ettirmeyelim.,"What is sadness? Sadness is a pain, a cure. Sadness is a feeling of loneliness and longing. When there is sadness, people do not talk to each other and sulk. So let's not be sad. And when we are sad, let's not show it.",Female,
110-3A-683-F-H,Mutlu başlayalım mutlu bitirelim,Let's start happy and end happy,Female,
250-5H-1185-F-S,"Üzgün olmak birisinin kalbini kırmak, birisiyle kavga etmek hiç güzel bir şey değil üzülme korkma benim çok üzüldüğüm şey birisi benim kalbimin kırması","Being sad is breaking someone is heart, fighting with someone is not a good thing, do not be afraid do not be afraid what I am very upset about is someone breaking my heart",Female,
250-5B-1209-F-S,Babamın annemi üzmesi,My father hurting my mother,Female,
106-3C-109-F-S,Hasta olunca çok üzülürüm,I feel very sad when I am sick,Female,
101-1H-282-F-S,Ben annem ve babam kardeşim çok mutsuz,I my mother and father my brother are very unhappy,Female,
214-7J-1459-F-S,Yakın bir akrabam öldüğünde çok ağladım çok üzüldüm,"When a close relative died, I cried a lot and was very sad.",Female,
102-3D-669-F-S,Paralarımı paylaşmayı hiç sevmem,I do not like to share my money,Female,
214-7D-2057-F-S,Sevdiklerini kaybedince mutlu olunmaz,You can not be happy when you lose your loved ones,Female,
110-3Z-324-F-H,Benim için mutluluk doğada gezmek,Happiness for me is walking in nature,Female,
212-5B-546-F-S,Benim için üzüntü uçurtma uçurmak,Sadness for me fly a kite,Female,
216-7D-1231-F-S,Doğayı kirli görmek beni üzüyor,It makes me sad to see nature dirty,Female,
214-5E-752-F-H,Mutluluk bana ailemi hatırlatıyor ,Happiness reminds me of my family,Female,
250-8K-417-F-S,Mutsuzluk olan yerde huzur yoktur,"Where there is unhappiness, there is no peace",Female,
107-4D-1625-F-H,Mutluluk denince aklıma temiz çevre geliyor,"When I think of happiness, clean environment comes to mind.",Female,
101-2B-303-F-S,Arkadaşlarım beni sevmiyorlar ben de tek başıma kalacağım,"My friends do not like me, I will be alone too",Female,
104-3H-413-F-S,Okula gitmediğim günler,Days that I do not go to school,Female,
250-8D-1630-F-H,Cep telefonumu severim,I like my cell phone,Female,
250-8K-417-F-H,Mutluluk hayattır,Happiness is life,Female,
280-8L-789-F-H,Sevgi bir ağaç gibidir sevdikçe yeşerir,"Love is like a tree, it grows as you love",Female,
205-7C-323-F-H,Beni doğa mutlu ediyor,Nature makes me happy,Female,
103-3G-1413-F-S,Vurmak acıdır,It hurts to hit,Female,
103-3Q-728-F-H,"Nisanur, İrem, Lamar arkadaşlarımı seviyorum","I love my friends Nisanur, İrem, Lamar",Female,
101-4E-1263-F-S,İnsanlar evleri doğayı yakıyorlar hiçbir şeyimiz kalmıyor,"People are burning houses and nature, we have nothing left",Female,
106-3Q-148-F-S,Arkadaşlarım beni dışlayınca çok üzülürüm,I get very upset when my friends ostracize me,Female,
101-2A-1143-F-H,Uçtuğumu hayal ederim ben hem de uçmayı çok severim,"I dream of flying, I also love to fly",Female,
205-8C-872-F-S,Üzgün ve kırgınım,I am sad and broken,Female,
110-4Z-377-F-S,Bir insanın yanında annesi yoksa o hiç mutlu değildir,"If a person has no mother with him, he is not happy at all.",Female,
102-4C-115-F-S,Ağaçlarımızı yakmayalım ormanlara yakıcı şeyler atmayalım ağaç yakmak yerine daha fazla ağaç dikelim,"Let's not burn our trees, Let's not throw caustic things into the forests, Let's plant more trees instead of burning trees",Female,
250-6E-1260-F-H,Burada küçük çocuklar yakınının bayramını kutlamaya gelmiş kutladıktan sonra yakını bayram şekeri ikram ediyor,"Here, little children come to celebrate their relative is holiday. After celebrating, their relatives offer holiday candy.",Female,
212-6F-537-F-S,Arkadaşımla küsmek,Getting mad at my friends,Female,
212-6B-166-F-S,Ben yağmur yağınca içimde bir his oluşur ve ağlamak isterim,"When it rains, I get a feeling and I want to cry",Female,
207-5B-218-F-H,Benim için mutluluk gökkuşağı izlemek,Happiness for me is watching the rainbow,Female,
250-6C-361-F-H,Uyumayı çok seviyorum çünkü çok rahat ve rüya vb. şeyler  çok hoş ve güzel gökkuşağının renklerini ve kendisi çok hoş dünya dünya çok güzel yani onun içinde zaten mutluluk var sonsuzluk işareti sonsuz mutluluk insan zaten kendisi mutlu ,I love sleeping. because it is very comfortable and dreamy etc. things are very nice and nice. the colors of the rainbow and It is so pretty. the world is very beautiful. so there is happiness in it already. Infinity sign eternal happiness human is already happy himself,Female,
101-4E-87-F-S,Ben paramın olmadığını yaptım,I did that I do not have money,Female,
250-7C-505-F-S,Bir insanın kalbini kırınca çok üzülür çünkü bir kişinin kalbini kırmak çok kötü,It is very sad when you break someone is heart because It is so bad to break someone is heart,Female,
250-8J-1677-F-S,Üzüntü benim için doğanın ölmesidir,Sadness for me is the death of nature,Female,
101-4E-627-F-S,Ben arkadaşımla oyun oynuyordum yanlışlıkla topu ayağına attım,"I was playing with my friend, I accidentally threw the ball at his feet",Female,
109-3J-376-F-S,Doğanın kirlenmesi,Pollution of nature,Female,
206-5D-891-F-H,Arkadaşlarımla geçirdiğim her gün bana mutluluk,Everyday I spend with my friends makes me happy,Female,
106-4B-887-F-H,Beni mutlu eden şey bana hediye alınmasıdır,What makes me happy is receiving a gift,Female,
214-7M-1229-F-H,Mutluluk benim için doğadır,Happiness is nature for me,Female,
105-4D-192-F-H,Balıkları görünce mutlu oluyorum,I am happy to see the fish,Female,
280-5H-2177-F-S,Benim için üzüntü karanlık bir orman,For me sadness is a dark forest,Female,
250-5D-898-F-H,Hayatta en çok mutlu olduğum kişiler ailemdir,The people I am happiest with in my life are my family.,Female,
102-4D-87-F-H,Benim için mutluluk öğretmenimin beni tebrik etmesi ailemle zaman geçirmek,"Happiness for me is that my teacher congratulates me, spending time with my family",Female,
104-4Z-90-F-S,Bir kişi ölse üzülürüm,I will be sad if someone dies,Female,
214-5L-2042-F-S,Üzüntü bir insanın yada bir kişinin çok üzülmesidir. Üzüntü çok canımızı yakar,Sadness is when a person or individual is very sad. Sadness hurts so much,Female,
104-2G-444-F-H,Gösteride eğleniyorlar çok mutlu oluyorlar ben böyle yaptım herkes eğleniyor herkes gülüyor çocuklar oyun oynuyor bence çok güzel işte bu  ,"They are having fun in the show, they are very happy I did it like this, everyone is having fun, everyone is laughing, the children are playing games, I think It is very nice, that is it.",Female,
105-3E-27-F-H,Orman sevgisi ve mutluluk,Forest love and happiness,Female,
110-3A-496-F-H,Dışarı çıktığımda hava güzel olduğunda mutlu oluyorum,I am happy when the weather is nice when I go out,Female,
214-6B-1054-F-H,Mutluluk benim için ailedir,Happiness is family for me,Female,
214-6F-313-F-H,Aile ile her geçen an mutluluktur,Every moment with family is happiness,Female,
140-3B-806-F-H,Öğretmenimi çok seviyorum tabi o da beni seviyor herkesi çok seviyorum ama öğretmenim bambaşka öğretmenimi sonsuza kadar seveceğim,"I love my teacher very much, of course he loves me too, I love everyone very much, but my teacher is different, I will love my teacher forever",Female,
206-5A-302-F-S,Benim mutsuz olmamı sebebi birinin hasta olması ya da birine bir şey olması,I am unhappy because someone is sick or something has happened to someone,Female,
280-5M-232-F-H,Mutluluk oyun oynamak sevmek demektir,Happiness means playing games and loving,Female,
205-8F-564-F-H,Ailece oyun oynamak beni mutlu eder,Playing with family makes me happy,Female,
280-7C-2412-F-S,Dost veya düşmanın kıymetini bil çünkü ölümün saniyesi yoktur,"Appreciate friend or enemy, because death has no seconds",Female,
205-8H-506-F-H,Mutluluk benim için ailemle yaşamak demektir,Happiness for me means living with my family,Female,
106-3E-303-F-S,Arkadaşım benimle küsünce üzüldüm,I was upset when my friend got mad at me,Female,
230-5G-530-F-S,Benim için üzüntü hasta olmak,Sadness for me being sick,Female,
250-5H-1185-F-H,Mutluluk çok güzel bir şey insanlar hep mutlu olsun,"Happiness is a beautiful thing, people always be happy",Female,
108-3K-287-F-H,Mutluluk benim ya da bir başka arkadaşımın doğum günü,Happiness is my or another friend's birthday,Female,
280-8D-64-F-S,Orman yangınları bana üzüntü verir,Forest fires make me sad,Female,
216-7L-718-F-H,Mutluluk benim için doğa ve dünya,Happiness is nature and the world for me,Female,
250-6G-258-F-S,"Beni üzen şeyler ne olarak bana sorsalar başta ailemden uzak kalmam olur. Arkadaşlarımdan ayrı kalmam olur ama iyi ki öyle bir şey yok. Beni üzen şeylerden bazıları sınavlardan kötü almak, annemin ve babamın bana kızması öğretmenlerimin bana kızması. Arkadaşlarımla küsmem doğrusu onların benimle küsmesi ve ayrıca üzüldüğüm bir şey daha var o da bazen kendimi sınıftan biri olmadığımı hissediyorum. En sevdiğim üç arkadaşım dışında pek kimse beni aralarına almıyor. Beni kötü hisseden şeyler bunlar ve daha fazlası","If someone were to ask me what upsets me, the first thing I'd say is being away from my family. It could be being isolated from my friends, but thankfully, that's not the case. Some of the things that upset me are failing exams, my parents being angry with me, my teachers being angry with me. I don't quarrel with my friends—in fact, they quarrel with me. There's also something else that upsets me: sometimes I feel like I'm not one of the classmates. Aside from my three closest friends, hardly anyone accepts me. These are the things that make me feel bad, and more.",Female,
104-4C-18-F-H,Ailemle birlikte olmak istiyorum,I want to be with my family,Female,
214-5G-1961-F-H,Kendini sevmeyen başkasını sevemez,"If you do not love yourself, you can not love anyone else",Female,
212-7E-850-F-S,En büyük hüzünüm salıncakta sallanamamam,My biggest sadness is that I can not swing on a swing,Female,
205-6Q-1085-F-H,Mutluluk denince aklıma ailem geliyor,"When I think of happiness, I think of my family.",Female,
108-3G-290-F-H,Babam beni huzurlu bir ormana götürdü onun için çok mutlu oldum,My father took me to a peaceful forest I was very happy for that,Female,
205-6F-746-F-S,Sevdiğim kişinin ölmesi,The death of the person I love,Female,
210-5B-422-F-H,Mutluluk ama babam annem kardeşlerimle nenem ile dedem bir ailem,"Happiness but with my father, mother, brothers and sisters, my grandma, grandpa my family.",Female,
205-8E-537-F-H,Denize girmek benim için en büyük mutluluktur denize girince çok mutlu oluyorum denizin rengini de çok seviyorum,"Swimming in the sea is the greatest happiness for me, I am very happy when I enter the sea, I also love the color of the sea.",Female,
102-1E-1111-F-H,Annem ile oyun oynamak,Playing games with my mom,Female,
105-1Z-1174-F-S,Babam beni ormana götürmedi,My father did not take me to the forest,Female,
250-7F-1100-F-S,Kırılan sigaradan duman gelmiyorsa kırılan kalpten sevgi bekleme sevdiklerim benim yanımda olmayınca mutlu olamam,"If there is no smoke from the broken cigarette, do not expect love from the broken heart, I can not be happy when my loved ones are not with me",Female,
207-5C-703-F-S,Benim için üzüntü dünyadır,For me sadness is the world,Female,
280-5H-1200-F-H,Mutlu olmak her canlının hakkıdır ,Being happy is the right of every living being.,Female,
280-6K-596-F-H,Mutluluk sevinci başkadır,Joy of happiness is different,Female,
199-4A-1536-F-S,Bir kediye bütün hayvanlara araba çarpması beni çok üzüyor,It makes me so sad that a cat and all the animals were hit by a car.,Female,
103-4B-320-F-S,Ağlaya ağlaya göl olur,Crying crying becomes a lake,Female,
101-2G-910-F-S,Şenlik var ama şenlikte mutlu değiller,There is a festival but they are not happy at the festival,Female,
214-6M-1634-F-H,Herkes birbirine yardım etmeli büyük küçük dememeli,"Everyone should help each other, not saying big or small",Female,
104-4C-24-F-H,Bulut ve rengarenk beni mutlu ediyor,Cloud and color make me happy,Female,
216-7K-507-F-H,Beni yağmur yağması mutlu ediyor,Rain makes me happy,Female,
107-2F-977-F-H,Bugün benim doğum günüm olduğu için bu resmi yaptım o yüzden bu resmi yaptım inşallah beğenirsiniz,I made this picture because today is my birthday so I made this picture I hope you like it,Female,
112-3G-955-F-H,Evimi ve ailemi çok seviyorum,I love my home and my family,Female,
199-4A-526-F-S,Biri vefat ettiğinde çok üzülürüm,I feel so sad when someone dies,Female,
211-5C-209-F-H,Benim için mutluluk doğada kitap okuma,Happiness for me is reading a book in nature,Female,
106-3G-729-F-H,Sürpriz doğum günü partisi,Surprise birthday party,Female,
205-5E-419-F-S,Yağmurlu günün olduğu günde kendini mutsuz hissedersin,You feel miserable on day that is a rainy day,Female,
280-5E-702-F-S,Dedelerim ve ninelerim öldü,My grandparents died,Female,
205-7H-128-F-S,Kalp kırıklığı çok üzücü,Heartbreak is so sad,Female,
106-3F-897-F-S,Çiçeklerim solduğu olduğu için üzüldüm,I am sad that my flowers are wilting,Female,
103-2Z-938-F-H,Gülen bir çocuk var ve o çocuk ağlayarak gülüyor,There is a child laughing and that child is crying and laughing,Female,
280-6Q-330-F-H,Benim için gökkuşağı çok güzel ve mutluluk,Rainbow for me is very beautiful and happiness,Female,
280-6L-1353-F-S,Üzüntü ağaçların kırılmasıdır çünkü ağaçlar olmasa yaşam olmaz,Sadness is the breaking of trees because without trees there is no life,Female,
102-2C-107-F-H,"Ormanı çok seviyorum mutlu, huzurlu oluyorum çiçekleri seviyorum","I love forest, I am happy, peaceful, I love flowers",Female,
112-3C-711-F-H,Benim için mutluluk sevgidir,Happiness for me is love,Female,
207-5G-648-F-S,Benim için en üzgün anım hayvanlarımın ölmesi ve artık onların olmaması,My saddest moment for me is when my animals died and they are no longer there.,Female,
240-5E-754-F-H,"Hediyeler, arkadaşlarım ailem telefon resim","Gifts, friends, family, phone picture",Female,
101-3F-1165-F-S,Grup kurup beni gruba almamaları beni üzer,I am sorry that they started a group and did not let me into the group.,Female,
206-6E-323-F-S,Ben yalnız kalmaktan çok korkuyorum ve o his çok kötü bir his ve onu gerçekte olmasını istemiyorum,I am so afraid of being alone and It is such a bad feeling and I really do not want it to happen,Female,
214-6B-2140-F-H,Benim için mutluluk ailemin yanında olmaktır,Happiness for me is to be with my family,Female,
205-6Q-694-F-S,Üzüntü denince aklıma ailesiz bir hayat geliyor,"When I think of sadness, I think of a life without family.",Female,
205-7G-887-F-H,Mutluluğun kilidi sabretmek ve zamanı akışına bırakmak,The key to happiness is patience and letting time pass.,Female,
112-3D-664-F-S,Kardeşim özlüyorum ben de özlüyorum,I miss brother I miss you too,Female,
102-2B-1055-F-H,Benim için mutluluk kıyafet değiştirmek,Happiness for me is changing clothes,Female,
104-3H-413-F-H,Beni en çok babam mutlu eder,My father makes me the happiest.,Female,
102-3D-631-F-S,Ben televizyon gittiğinde çok üzülürüm,I am so sad when the TV is gone,Female,
107-4A-1982-F-H,Bu resmi yaparken mutluluğun her zaman her yerde eşit olduğunu hissettim,"When I made this painting, I felt that happiness is always equal everywhere",Female,
108-3M-744-F-H,Ben ailemi çok seviyorum,I love my family so much,Female,
216-5Z-662-F-S,Üzüntü herkesin karşısına çıkan bir duygudur bu hiç kimsenin istemediği ve benim de dahil bir duygudur kimi zaman içimizde kötülük sıkıntı rahatsızlık gibi birçok nedenler çıkarıyor bu yüzden kimse ve ben de dahil bu duyguyu istemeyiz,"Sadness is an emotion that everyone encounters, it is an emotion that no one wants and including me, sometimes it brings out many causes such as evil, trouble, discomfort, so no one and I do not want this feeling.",Female,
102-3E-588-F-H,"Aile çok önemlidir aile hayattır ben ailemi çok severim babamı, annemi, ablamı, kardeşimin hepsi aile üyesidir ailenizi sevin annenizi babanızı kardeşimizi ve ablalarımızı üzmemeliyiz","Family is very important family is life I love my family very much my father, mother, sister and brother are all family members love your family your mother, father brother and sisters",Female,
215-8Z-506-F-S,Beni en üzen şey mutsuzluk,The thing that upsets me the most is the unhappiness.,Female,
280-5N-2224-F-S,Doğa her zaman beni anlar ben ağladığımda doğada ağlar,"Nature always understands me, when I cry, nature cries",Female,
101-1D-1124-F-H,Arkadaşımla televizyon izliyorum çok mutluyum,"I am watching TV with my friend, I am so happy",Female,
206-6Z-159-F-S,Hayatımızda bazen üzülürüz bu duygu güzel bir duygu değildir sevdiklerimizden ayrı kalsak üzülürüz bence bu duyguyu kimse yaşamamalı ,"Sometimes we feel sad in our lives, this feeling is not a good feeling if we are apart from our loved ones we get sad no one should have this feeling",Female,
101-1A-690-F-S,Beni mutsuz eden arkadaşlarım yanımda olmaması,What makes me sad is not having friends with me.,Female,
205-6D-493-F-S,Beni en çok üzen şey arkadaşlarımın beni dışlanması,The thing that upsets me the most is that my friends excluded me,Female,
206-6A-872-F-S,"Mutsuzluk benim için ağlamak, üzülmek, korkmak gibi duygular ama bazı durumlarda üzülürüz bazı durumlarda ağlarız bu mutsuzluktur","Unhappiness is feelings like crying, being sad, afraid for me, but in some cases we feel sad, in some cases we cry, this is unhappiness.",Female,
205-5G-1242-F-S,Arkadaşımla küstüğüm zaman kendimi yalnız hissediyorum ve çok üzülüyorum arkadaşımla küsmek bile istemiyorum küsmek bana üzüntü ve yalnızlık hissettiriyor,"When I get mad at my friend, I feel lonely and I feel very sad. I do not even want to get mad at my friend, it gives me sadness and loneliness",Female,
214-6N-1250-F-H,Benim için mutluluk arkadaşlarımla vakit geçirmek,Happiness for me is spending time with my friends,Female,
108-4B-336-F-S,Beni oynatmadıkları için üzülürüm,I am sorry they did not let me play,Female,
112-4C-381-F-H,Benim için mutluluk okula gitmek kardeşimle oyun oynamak,Happiness for me is going to school playing games with my brother,Female,
103-4F-712-F-H,Hayatın en önemli yanı mutluluktur,Happiness is the most important thing in life,Female,
280-6A-189-F-S,Her insan bir gün mutlu 10 gün üzgün o yüzden üzgün olmamalıyız,Every person is happy one day and sad 10 days so we should not be sad,Female,
110-4Z-620-F-H,"Bence mutluluk sevinçli, güzel, hevesli olduğumuz gündür","I think happiness is the day when we are happy, beautiful, enthusiastic.",Female,
107-4A-759-F-H,Bu resmi yaparken mutluluğun sonu olmadığını hissettim,"While making this picture, I felt that there is no end to happiness",Female,
250-7J-315-F-H,Beni en mutlu eden şey doğada bir salıncakta sallanmak,Swinging on a swing in nature is what makes me happiest.,Female,
214-5B-551-F-H,Parkta oynayan mutlu çocuklar,Happy kids playing in the playground,Female,
207-5G-702-F-S,İki tane arkadaşım beni sattı,Two of my friends sold me,Female,
106-3C-109-F-H,Ailemle birlikte mutlu olurum,I will be happy with my family,Female,
112-4D-546-F-S,Benim için üzüntü ayrılık gibi,Sadness for me is like separation,Female,
214-6C-619-F-H,Ben pikniğe gidince mutlu olurum. Ama yalnız piknik değil başka yerlerde de mutlu olurum. Pikniğe gidince abimle ablam küçük kardeşim hep beraber topla yakan oynarız ızgara yaparız. Daha çok orada ailemle mutlu olurum.,"I'm happy when I go on a picnic. But I'm happy not only at picnics, but also in other places. When I go on a picnic, my older brother, my older sister, and my younger brother all play ball and grill together. I'm happiest there with my family.",Female,
210-7B-21-F-H,Mutluluk dünyayla birliktedir.dünyamız mutlu olursa bizlerde mutlu oluruz mutlu olmak için çabala,"Happiness is with the world. If our world is happy, we will be happy too. Try to be happy.",Female,
214-6A-762-F-H,Doğa ile iç içe olmayı çok seviyorum,I love being in touch with nature,Female,
205-7C-207-F-S,Beni üzen doğayı kirletendir,What upsets me is the one who pollutes nature,Female,
214-7N-1449-F-S,Bir gün ağaç gibi kurursam bunun nedeni çok acı çekmektir,"If one day I dry up like a tree, It is because I suffer so much",Female,
101-4E-87-F-H,Ben mutluluğumu nobel kimya ödülü olarak çizdim,I drew my happiness as a Nobel Chemistry Prize,Female,
103-3K-355-F-S,Bulutlar kapkara çocuklar ağlıyor,Clouds are very dark children are crying,Female,
205-7H-571-F-H,Mutluluk sevgi ve saygıdır,Happiness is love and respect,Female,
102-4E-200-F-H,Beni mutlu eden doğum günleri balonlar ve doğum günü pastalarıdır ve kompeti beni mutlu eder,What makes me happy are the balloons and the birthday cakes and the confetti makes me happy,Female,
120-3A-1046-F-H,Canım annem seni seviyorum ,My dear mom i love you,Female,
214-6C-1584-F-S,İnsan başkaları tarafından alay edilirse insanlar onlardan soğur. Benim resmimde kızın seçimleriyle alay ediliyor. Kız artık okula gitmek istemiyor. İnsanı en çok üzen şey budur,"If a person is mocked by others, people become alienated from them. In my picture, the girl is choices are mocked. The girl does not want to go to school anymore. This is what hurts the most",Female,
250-7K-1258-F-H,Benim için mutluluk Karadeniz ormanlarında gezmek,Happiness for me is walking in the Black Sea forests,Female,
214-6A-1501-F-S,Virüsün gitmesini istiyorum,I want the virus to go,Female,
112-3F-130-F-H,Arkadaşımın bana sürpriz yapması,My friend surprises me,Female,
250-5J-1168-F-H,Benim mutluluğum ailem ile birlikte olmak yemyeşil bir yerde arkadaşlarımla oyunlar oynamak evimin hemen yanında olsun güneş bulutlarla iç içe olmak temiz hava solumak hastalıklardan korunmak ve dünyaya her zaman el sallamak bu benim en mutlu olduğum an,"My happiness is being with my family, playing games with my friends in a green place, being right next to my house, being surrounded by the sun, being surrounded by clouds, breathing fresh air, being protected from diseases, and waving to the world all the time. This is my happiest moment.",Female,
205-5F-203-F-S,Birisinin abisi geldi diğer ikisinin gelmedi diye üzüldü,"One is brother came, he was upset that the other two did not come",Female,
105-2E-867-F-S,Biri öldüğü zaman hem üzülüyorum hem ağlıyoruz,"When someone dies, we both grieve and cry",Female,
110-3A-1374-F-H,Sürprizleri çok seviyorum,I love surprises,Female,
250-7H-1865-F-H,Herkesi mutlu eden şey doğadır ben de doğayı her şeyden çok severim,"The thing that makes everyone happy is nature, and I love nature more than anything.",Female,
212-6E-385-F-H,Mutlu olduğum zaman yürüyüş yapmak,Take a walk when I am happy,Female,
207-7B-875-F-H,Kitap okumak beni mutlu eder,Reading makes me happy,Female,
108-4B-435-F-H,Annem bana hediye aldı çok mutlu oldum,My mother bought me a present I was very happy,Female,
103-4F-880-F-H,Benim bugün doğum günüm oldu herkes geldi doğum günüme,"It is my birthday today, everyone came to my birthday",Female,
105-3E-1289-F-H,Ormandayım ablamla birlikte ağaç yetiştiriyoruz,I am in the forest growing trees with my sister,Female,
216-7D-1789-F-S,Doğayı kirletmek beni üzüyor,Polluting nature makes me sad,Female,
250-5H-2281-F-H,Dünyadaki en güzel şeydir mutluluk,Happiness is the most beautiful thing in the world,Female,
102-3F-504-F-H,"Mutluluk, insan sevindiği şeye mutluluk derler",Happiness is what people call happiness.,Female,
207-5E-757-F-S,Benim için üzüntü doğanın kirlenmesi,Sadness for me is the pollution of nature,Female,
101-4E-1067-F-H,Sevdiklerim yanımda olsun ve sağlıklı olsunlar benim için en iyi hayat,The best life for me is to be with my loved ones and be healthy.,Female,
105-2F-167-F-S,Arkadaşlarımla oyun oynamadığım için çok üzgünüm,I am so sorry I do not play games with my friends,Female,
101-1F-297-F-S,Arkadaş olamadığı için ağlıyor,She cries because she has no friends.,Female,
101-4E-312-F-S,Ben bu resimde karnemde kötü not aldığım için saatim oyuncağım kırıldığı için ve en önemlisi o doğanın kirlenmesini çizdim,"In this picture, I drew a bad grade on my report card, my watch and my toy were broken, and most importantly, I drew the pollution of that nature.",Female,
280-5H-1879-F-H,Sevgi dolu bir hayat benim mutluluk simgemdir,A loving life is my symbol of happiness,Female,
280-6G-1456-F-S,"Ben annem olmadı mı çok üzülüyorum, annem olmadı mı korkuyorum ve çok üzülüyorum","I am very sad if I do not have a mother, I am afraid and very sad if I do not have a mother",Female,
216-8A-688-F-S,Yargılanma,Judgment,Female,
250-5H-1099-F-H,Mutluluk her şeyden güzel,Happiness is more beautiful than anything,Female,
105-1B-767-F-H,Ailem,My family,Female,
216-5A-2792-F-S,Üzülmek çok iğrenç bir korku ifade eder Üzülmek çok korktuğumu ifade ediyor Üzülmek çok korktuğumu korktuğumu çok çok çok korktuğumu,"Being sad expresses a very disgusting fear. Being sad means that I am very afraid. I am sorry I am so scared I am afraid I am very, very afraid",Female,
107-2F-738-F-S,O olmadı diye düşündüğün her kapının ardında bir hayır bitti dediğin her sonun ardında bir başlangıç vardır,"Behind every door that you think did not happen, there is a beginning behind every end you say is over.",Female,
112-3E-1007-F-H,Anneme yardım etmek arkadaşlarımla oyun oynamak müzik dinlemek kitap okumak resim çizmek ders çalışmak pazara gitmek yemek yapmak,Helping my mother playing games with my friends listening to music reading a picture drawing studying going to the market cooking,Female,
105-4A-56-F-S,Üzüntünün olduğu yerde hiç kimse mutluluk göstermez,"Where there is sadness, no one shows happiness",Female,
112-4F-1055-F-S,Deneme sınavlarından düşük aldığımda mutsuz olurum,I get unhappy when I get low on practice exams,Female,
112-3E-958-F-S,Benim iki civcivim vardı onlarla oyunlar oynardık ikisini beslerdim bazen bilmeden sinirlendirdiğim bir gün yine onlarla oyun oynayacakken yoktular ondan sonra onların kaybolduklarını fark ettim ve buna çok üzüldüm,"I had two chicks, we played games with them, I fed them, sometimes I got angry unknowingly one day, when I was going to play with them again, they were gone, then I realized that they were lost and I was very upset about it.",Female,
103-4P-468-F-S,Babam anneme kızınca ben çok üzülüyorum,I feel very sad when my father gets angry with my mother.,Female,
